percent	matchen	wrong
89.31472334180559	5064	2018
25.872919038363865	1467	666
78.04612434932164	4425	2059
13.634764572552273	773	245
2.346566212177277	133	49
51.521126580238345	2921	830
1.6410934686660767	93	47
0.0	0	0
21.555872641290936	1222	293
0.6172839437212263	35	11
0.0	0	0
5.50421553339277	312	101
0.2821869441441127	16	2
0.0	0	0
92.36632780347551	5237	2537
74.37684411321368	4217	1603
46.05157629421779	2611	1049
89.5444519996643	5077	2259
51.431883924348014	2916	1117
99.57693525041853	5646	17521
97.69088091169085	5539	9505
97.3916966029576	5522	3292
97.09102358136859	5505	9547
96.986058480399	5499	3909
87.37425252369472	4954	1953
97.26782084873744	5515	6495
98.13179789951869	5564	3582
97.30330385480609	5517	2928
97.5145028250558	5529	4390
96.7217287336077	5484	2797
81.78472561155047	4637	1998
97.19769864763532	5511	3570
93.72434656960624	5314	2441
51.97817462171827	2947	1214
96.12164568219866	5450	3069
89.03231595584325	5048	2157
19.54220973764147	1108	634
78.04612434932164	4425	2059
13.634764572552273	773	245
2.346566212177277	133	49
51.521126580238345	2921	830
1.6410934686660767	93	47
0.0	0	0
21.555872641290936	1222	293
0.6172839437212263	35	11
0.0	0	0
5.50421553339277	312	101
0.2821869441441127	16	2
0.0	0	0
91.27219140189034	5175	2393
73.14250235557556	4147	1513
44.88733488491604	2545	982
88.46839393207006	5016	2155
50.37345654964447	2856	1064
99.02975790841239	5615	15957
96.33350088936942	5462	8188
94.97654015677315	5385	2670
96.26165291922433	5458	8944
94.95739233834404	5384	3425
85.0997604233878	4825	1722
95.43337369646345	5411	5958
96.05130865914481	5446	3079
94.94061638968331	5383	2510
96.26251896449497	5458	4024
94.6412283216204	5366	2433
78.76905668803624	4466	1725
95.5043560573033	5415	3274
91.60836947304863	5194	2184
50.44444452353886	2860	1039
94.5524101802281	5361	2820
87.63967908450536	4969	1960
18.712409104619706	1061	551
70.28640824045453	3985	1530
6.827181955746242	387	138
1.2526454857417515	71	28
40.497951194218224	2296	598
1.2173721177237375	69	31
0.0	0	0
14.448256659507752	819	204
0.5820105757032122	33	7
0.0	0	0
3.1755118404115947	180	75
0.21164020810808454	12	1
0.0	0	0
91.29048447608947	5176	2435
70.44428878511701	3994	1517
38.66155836582184	2192	909
88.52173916952951	5019	2189
98.66025859287807	5594	11121
98.67789524623326	5595	12632
97.1807126726423	5510	6890
96.59869657244	5477	2690
96.7905390058245	5488	8075
96.51073357718332	5472	3204
80.52988070760455	4566	1638
97.215550667899	5512	5491
97.77884368896484	5544	3320
96.47481520516531	5470	2764
97.58484006609235	5533	4068
96.06916051592145	5447	2662
76.016857113157	4310	1826
96.91508189610073	5495	3406
92.48912279946464	5244	2358
39.80639939648764	2257	1002
95.7517109462193	5429	2960
86.63329678603581	4912	2086
14.516383583205087	823	533
70.28640824045453	3985	1530
6.827181955746242	387	138
1.2526454857417515	71	28
40.497951194218224	2296	598
1.2173721177237375	69	31
0.0	0	0
14.448256659507752	819	204
0.5820105757032122	33	7
0.0	0	0
3.1755118404115947	180	75
0.21164020810808454	12	1
0.0	0	0
90.37272060258049	5124	2299
69.3682355608259	3933	1426
37.63841006755829	2134	859
87.62204769338881	4968	2085
96.24467675345285	5457	8789
97.4786007472447	5527	11705
95.39875695364816	5409	5952
93.95339802333287	5327	2266
95.82095075334821	5433	7564
94.7646851675851	5373	2810
77.92096356323788	4418	1463
95.80417425973074	5432	5022
95.87363466535295	5436	2849
94.37580691746302	5351	2387
96.05066266741072	5446	3728
93.88328094482422	5323	2338
73.371784557615	4160	1588
95.32777372087752	5405	3093
90.86741322108678	5152	2108
38.60776657717569	2189	864
94.09407141549246	5335	2718
85.39981491565705	4842	1900
13.845754146575928	785	456
61.6263231754303	3494	1122
3.5458661283765522	201	77
0.8291446140834263	47	16
30.568024802207947	1733	422
0.8996913501194546	51	21
0.0	0	0
9.086457351275852	515	144
0.4585537842341832	26	4
0.0	0	0
1.764345932006836	100	54
0.12345678806304931	7	0
0.0	0	0
90.19679439408439	5114	2324
66.00025883742741	3742	1407
31.625134239877973	1793	792
98.8187737601144	5603	13606
97.16350653512137	5509	5370
97.84853003365653	5548	10950
97.05639005388532	5503	5108
93.54796338762556	5304	2311
96.49180068969727	5471	6673
95.69793510437012	5426	2828
70.45953272410802	3995	1357
97.37384501865932	5521	4881
97.51429868425642	5529	3077
95.66373716081891	5424	2630
97.532360294887	5530	3770
95.06387459891182	5390	2551
68.55673836980547	3887	1636
96.52750440325056	5473	3211
90.98999354498727	5159	2275
29.418349610056197	1668	855
94.95783952985491	5384	2846
84.25277473926545	4777	1997
11.941841881615774	677	461
61.6263231754303	3494	1122
3.5458661283765522	201	77
0.8291446140834263	47	16
30.568024802207947	1733	422
0.8996913501194546	51	21
0.0	0	0
9.086457351275852	515	144
0.4585537842341832	26	4
0.0	0	0
1.764345932006836	100	54
0.12345678806304931	7	0
0.0	0	0
89.22655630111694	5059	2213
65.0300251517977	3687	1336
30.901589502607074	1752	752
97.76100256783621	5543	11523
94.55348608834403	5361	4159
97.07317243303571	5504	10223
94.88685171944755	5380	4446
91.1676504952567	5169	1997
95.53984996250698	5417	6278
93.89984239850726	5324	2487
67.86737545217787	3848	1214
96.1401371547154	5451	4443
95.48648267473493	5414	2689
93.42430201939175	5297	2280
95.89171763828823	5437	3467
93.03563434055873	5275	2258
65.91144009317671	3737	1409
94.95826901027135	5384	2940
89.59778668539865	5080	2041
28.412402708189827	1611	735
93.47700255257743	5300	2613
83.17824362005506	4716	1830
11.394448719705855	646	397
51.521126580238345	2921	830
2.1525626812662395	122	53
0.5643738916942052	32	6
21.555872641290936	1222	293
0.6172839437212263	35	11
0.0	0	0
5.50421553339277	312	101
0.2821869441441127	16	2
0.0	0	0
1.199090187890189	68	32
0.07054673603602818	4	0
0.0	0	0
89.5444519996643	5077	2259
61.32630525997707	3477	1310
99.57693525041853	5646	17521
97.88488431658064	5550	9559
97.54999683925084	5531	3462
97.09102358136859	5505	9547
97.12736674717495	5507	3996
88.16790327344621	4999	2008
96.61568298339844	5478	5483
94.21774368286133	5342	2599
57.97206635815757	3287	1124
97.5145028250558	5529	4390
97.0211166381836	5501	2915
94.552626146589	5361	2496
97.19769864763532	5511	3570
93.84758813040597	5321	2455
58.74937076909202	3331	1418
96.12164568219866	5450	3069
89.66745713778904	5084	2187
21.270615536825996	1206	694
94.48207887922014	5357	2759
81.62576874664852	4628	1941
51.521126580238345	2921	830
2.1525626812662395	122	53
0.5643738916942052	32	6
21.555872641290936	1222	293
0.6172839437212263	35	11
0.0	0	0
5.50421553339277	312	101
0.2821869441441127	16	2
0.0	0	0
1.199090187890189	68	32
0.07054673603602818	4	0
0.0	0	0
88.46839393207006	5016	2155
60.32101439407894	3420	1245
99.02975790841239	5615	15957
96.20918906075615	5455	8244
94.85286309378488	5378	2769
96.26165291922433	5458	8944
94.71047352382115	5370	3508
85.91082177843366	4871	1779
95.24023012433733	5400	5145
92.7190499986921	5257	2295
55.78489696638925	3163	998
96.26251896449497	5458	4024
94.92342071533203	5382	2548
92.2602754865374	5231	2201
95.5043560573033	5415	3274
91.78407461983817	5204	2203
56.0690253836768	3179	1228
94.5524101802281	5361	2820
88.20404738698687	5001	1979
20.3175785950252	1152	601
92.87778516496931	5266	2534
80.65618714264461	4573	1769
40.497951194218224	2296	598
1.3057760102408273	74	30
0.2821869441441127	16	3
14.448256659507752	819	204
0.5643738916942052	32	9
0.0	0	0
3.1755118404115947	180	75
0.2292768921170916	13	1
0.0	0	0
0.6878414290291922	39	23
0.03527336801801409	2	0
0.0	0	0
88.52173916952951	5019	2189
98.53701705932617	5587	12697
98.67789524623326	5595	12632
97.12780303955078	5507	6921
97.1105961390904	5506	2792
96.7905390058245	5488	8075
96.59891706194196	5477	3247
81.2362250328064	4606	1733
96.43886925833566	5468	4679
93.17717884608678	5283	2395
43.544338887078425	2469	888
97.58484006609235	5533	4068
96.49180101667132	5471	2740
92.89542244502476	5267	2408
96.91508189610073	5495	3406
92.50697449275425	5245	2371
47.4620595557349	2691	1211
95.7517109462193	5429	2960
87.46200063909804	4959	2115
15.344662622043066	870	598
93.88243675231934	5323	2663
99.08310895647321	5618	13092
40.497951194218224	2296	598
1.3057760102408273	74	30
0.2821869441441127	16	3
14.448256659507752	819	204
0.5643738916942052	32	9
0.0	0	0
3.1755118404115947	180	75
0.2292768921170916	13	1
0.0	0	0
0.6878414290291922	39	23
0.03527336801801409	2	0
0.0	0	0
87.62204769338881	4968	2085
97.0026246207101	5500	10621
97.4786007472447	5527	11705
95.59297507149833	5420	5996
94.07749938964844	5334	2312
95.82095075334821	5433	7564
94.50035531180245	5358	2880
78.87399518830436	4472	1550
95.11677867344447	5393	4383
91.5724445615496	5192	2151
41.79830697604588	2370	791
96.05066266741072	5446	3728
94.23515450613839	5343	2433
91.00806587764195	5160	2134
95.32777372087752	5405	3093
90.99042393820626	5159	2129
45.32757947444916	2570	1039
94.09407141549246	5335	2718
86.28186425822122	4892	1910
14.586070166315352	827	510
92.25985101972307	5231	2468
96.42016786847796	5467	10145
30.568024802207947	1733	422
0.8646384375435966	49	20
0.15873015608106342	9	1
9.086457351275852	515	144
0.4409171002251761	25	4
0.0	0	0
1.764345932006836	100	54
0.12345678806304931	7	0
0.0	0	0
0.37059082303728375	21	17
0.017636684009007045	1	0
0.0	0	0
98.80091639927456	5602	14083
97.2508289882115	5514	8261
97.84853003365653	5548	10950
97.14457364763533	5508	5154
94.58832342965262	5363	2439
96.49180068969727	5471	6673
95.83924364362444	5434	2860
71.85283120700291	4074	1427
96.45739364624023	5469	4173
90.83083317620414	5150	2228
31.023341516086035	1759	701
97.532360294887	5530	3770
95.6809436253139	5425	2629
91.34295310974122	5179	2313
96.52750440325056	5473	3211
91.11322994232178	5166	2288
35.979884375844684	2040	1032
94.95783952985491	5384	2846
85.01115225042615	4820	2020
12.382758910315378	702	504
99.31194436209542	5631	15742
98.2905172075544	5573	6983
30.568024802207947	1733	422
0.8646384375435966	49	20
0.15873015608106342	9	1
9.086457351275852	515	144
0.4409171002251761	25	4
0.0	0	0
1.764345932006836	100	54
0.12345678806304931	7	0
0.0	0	0
0.37059082303728375	21	17
0.017636684009007045	1	0
0.0	0	0
97.97263728550502	5555	12177
95.64458890642439	5423	6980
97.07317243303571	5504	10223
94.8341565813337	5377	4501
91.59029650006975	5193	2075
95.53984996250698	5417	6278
93.68842272077288	5312	2526
69.10106164387294	3918	1287
95.3103526524135	5404	3904
89.20846826008388	5058	2040
29.946842435428074	1698	625
95.89171763828823	5437	3467
93.49440841674804	5301	2339
89.5792737688337	5079	2061
94.95826901027135	5384	2940
89.89672903333391	5097	2065
34.321595021656584	1946	884
93.47700255257743	5300	2613
83.97210969584329	4761	1842
11.712349854196821	664	430
97.69024102347238	5539	12893
95.68006144932338	5425	4993
21.555872641290936	1222	293
0.705687826020377	40	10
0.07054673603602818	4	0
5.50421553339277	312	101
0.2645502601351057	15	2
0.0	0	0
1.199090187890189	68	32
0.08818342004503522	5	0
0.0	0	0
0.21164020810808454	12	10
0.017636684009007045	1	0
99.57693525041853	5646	17521
98.07845764160156	5561	9854
96.95055945260184	5497	5601
97.09102358136859	5505	9547
97.12736663818359	5507	4044
90.49616573878697	5131	2174
96.61568298339844	5478	5483
94.48207887922014	5357	2625
58.73022303581238	3330	1163
95.98055267333984	5442	3762
88.52128182138715	5019	2105
20.93552361215864	1187	529
97.19769864763532	5511	3570
94.65779517037528	5367	2534
89.42055436543056	5070	2200
96.12164568219866	5450	3069
90.00255387169975	5103	2197
26.77283091204507	1518	879
94.48207887922014	5357	2759
82.68354002067021	4688	1963
99.80621185302735	5659	18052
98.36065063476562	5577	10898
98.50217339651925	5585	4611
21.555872641290936	1222	293
0.705687826020377	40	10
0.07054673603602818	4	0
5.50421553339277	312	101
0.2645502601351057	15	2
0.0	0	0
1.199090187890189	68	32
0.08818342004503522	5	0
0.0	0	0
0.21164020810808454	12	10
0.017636684009007045	1	0
99.02975790841239	5615	15957
96.63310982840402	5479	8649
94.83437140328543	5377	4769
96.26165291922433	5458	8944
95.02815475463868	5388	3554
87.5689122063773	4965	1873
95.24023012433733	5400	5145
92.66549442836217	5254	2337
56.15504712036678	3184	1061
94.69306270054409	5369	3535
87.02259437697275	4934	1941
20.212414492879596	1146	461
95.5043560573033	5415	3274
92.64784742082868	5253	2261
87.81582566670009	4979	1985
94.5524101802281	5361	2820
88.71507043838501	5030	1996
25.362337003435407	1438	755
92.87778516496931	5266	2534
81.69719260420118	4632	1790
99.13601869855609	5621	16003
96.24467740740094	5457	9078
95.82333243233818	5433	3403
14.448256659507752	819	204
0.5469576665333339	31	6
0.03527336801801409	2	0
3.1755118404115947	180	75
0.2292768921170916	13	1
0.0	0	0
0.6878414290291922	39	23
0.03527336801801409	2	0
0.0	0	0
0.14109347207205636	8	7
65.11512804712568	3692	877
98.67789524623326	5595	12632
96.93379429408482	5496	7214
96.98605815342495	5499	4111
96.7905390058245	5488	8075
96.56364331926618	5475	3287
84.32331664221627	4781	1941
96.43886925833566	5468	4679
93.35354527064732	5293	2419
43.98527218614306	2494	939
95.25702345711845	5401	3485
86.24549469947814	4890	1994
14.781595260756356	838	403
96.91508189610073	5495	3406
93.61787640707833	5308	2444
86.95097232546125	4930	2139
95.7517109462193	5429	2960
87.97324923106602	4988	2122
19.912579689707076	1129	753
93.88243675231934	5323	2663
99.188928767613	5624	13205
98.9069571358817	5608	13334
97.58527592250279	5533	8381
98.59099666050503	5590	3680
14.448256659507752	819	204
0.5469576665333339	31	6
0.03527336801801409	2	0
3.1755118404115947	180	75
0.2292768921170916	13	1
0.0	0	0
0.6878414290291922	39	23
0.03527336801801409	2	0
0.0	0	0
0.14109347207205636	8	7
65.11512804712568	3692	877
97.4786007472447	5527	11705
95.94505233764649	5440	6354
94.48141664777484	5357	3562
95.82095075334821	5433	7564
94.88836800711495	5380	2901
81.14826156071254	4601	1709
95.11677867344447	5393	4383
91.66019766671317	5197	2177
42.32654210158757	2400	851
94.07470348903111	5334	3259
84.41214517184666	4786	1835
14.28732717037201	810	353
95.32777372087752	5405	3093
91.80128138405937	5205	2210
85.57618191582816	4852	1921
94.09407141549246	5335	2718
86.77503532682147	4920	1938
18.836962638582502	1068	644
92.25985101972307	5231	2468
96.40253677368165	5466	10172
98.00726579938616	5557	12039
95.89215861729213	5437	7018
95.61016507829939	5421	2818
9.086457351275852	515	144
0.388007048198155	22	5
0.0	0	0
1.764345932006836	100	54
0.12345678806304931	7	0
0.0	0	0
0.37059082303728375	21	17
0.017636684009007045	1	0
0.0	0	0
87.69257322038924	4972	3257
16.293973319871085	924	126
97.84853003365653	5548	10950
97.05638493129186	5503	5452
96.6864499773298	5482	3289
96.49180068969727	5471	6673
95.87452218191964	5436	2886
76.9859884738922	4365	1699
96.45739364624023	5469	4173
91.36037430082048	5180	2256
31.55222168990544	1789	740
94.78125801086426	5374	3230
83.00121581213814	4706	1890
10.848593374661037	615	293
96.52750440325056	5473	3211
92.27770222255162	5232	2362
84.46419485296522	4789	2041
94.95783952985491	5384	2846
85.50476432187217	4848	2045
15.556738461766924	882	646
99.50616814749581	5642	15822
98.25546449933734	5571	7208
98.23675755092076	5570	11559
97.76207297188895	5543	6490
98.39634802682059	5579	3181
9.086457351275852	515	144
0.388007048198155	22	5
0.0	0	0
1.764345932006836	100	54
0.12345678806304931	7	0
0.0	0	0
0.37059082303728375	21	17
0.017636684009007045	1	0
0.0	0	0
87.69257322038924	4972	3257
16.293973319871085	924	126
97.07317243303571	5504	10223
95.34519555228097	5406	4763
94.00653392246791	5330	2839
95.53984996250698	5417	6278
93.98781634739467	5329	2547
73.52919198444911	4169	1508
95.3103526524135	5404	3904
89.75522129876273	5089	2054
30.563900583130973	1733	673
93.77530479431152	5317	3013
81.41434422901699	4616	1726
10.495639215196881	595	257
94.95826901027135	5384	2940
90.91922629220146	5155	2130
83.19565466131483	4717	1843
93.47700255257743	5300	2613
84.271057002885	4778	1874
14.798366223062787	839	552
97.76078763689314	5543	12883
95.08019365583148	5391	5127
97.09080254690987	5505	10497
95.57381657191685	5419	5429
95.45187061854772	5412	2520
5.50421553339277	312	101
0.2821869441441127	16	3
0.0	0	0
1.199090187890189	68	32
0.07054673603602818	4	0
0.0	0	0
0.21164020810808454	12	10
0.017636684009007045	1	0
96.12077451433454	5450	11897
67.16232229982104	3808	1241
1.6574181420462473	94	27
97.09102358136859	5505	9547
96.84539489746093	5491	4290
95.69880044119698	5426	2868
96.61568298339844	5478	5483
94.48186378479004	5357	2644
66.03226262501308	3744	1391
95.98055267333984	5442	3762
88.87380093847003	5039	2127
21.341388082504274	1210	591
94.21752891540527	5342	3012
79.45644134112767	4505	1766
8.64464760507856	490	219
96.12164568219866	5450	3069
90.98977810995919	5159	2275
81.59070522785187	4626	1956
94.48207887922014	5357	2759
83.42384494713374	4730	1973
99.80621185302735	5659	18052
98.51916002546038	5586	10995
98.29117845807757	5573	4739
97.79584078107561	5545	10325
97.99070423671178	5556	5233
97.83283429827009	5547	2852
5.50421553339277	312	101
0.2821869441441127	16	3
0.0	0	0
1.199090187890189	68	32
0.07054673603602818	4	0
0.0	0	0
0.21164020810808454	12	10
0.017636684009007045	1	0
96.15604782104492	5452	11886
67.16232229982104	3808	1241
1.6574181420462473	94	27
96.26165291922433	5458	8944
94.92299575805664	5382	3782
93.21222659519741	5285	2524
95.24023012433733	5400	5145
92.84164134434292	5264	2353
63.12242975234985	3579	1239
94.69306270054409	5369	3535
87.14584141458784	4941	1952
20.706026520047867	1174	530
93.05306606292724	5276	2822
77.86935964311873	4415	1624
8.309330136435372	471	194
94.5524101802281	5361	2820
89.87887744903564	5096	2074
80.55101161343711	4567	1768
92.87778516496931	5266	2534
82.4725504568645	4676	1804
99.13601869855609	5621	16003
96.73827917916434	5485	9165
95.66286010742188	5424	3495
96.45566199166434	5469	9415
95.96247950962612	5441	4409
94.53562905447824	5360	2326
3.1755118404115947	180	75
0.1940035240990775	11	1
0.0	0	0
0.6878414290291922	39	23
0.03527336801801409	2	0
0.0	0	0
0.14109347207205636	8	7
65.3095725945064	3703	895
90.75983467102051	5146	5198
41.53568212645394	2355	608
0.5114638362612043	29	13
96.7905390058245	5488	8075
96.54535631452288	5474	3529
94.41109662737165	5353	2615
96.43886925833566	5468	4679
93.33590899876185	5292	2456
52.87483316489628	2998	1132
95.25702345711845	5401	3485
86.96859808649336	4931	2013
15.363385554722377	871	458
93.65359014783587	5310	2828
75.24104743003845	4266	1640
7.003763883454459	397	161
95.7517109462193	5429	2960
89.5607710633959	5078	2206
78.15198165689196	4431	1879
93.88243675231934	5323	2663
98.92415259225028	5609	13378
98.9069571358817	5608	13334
97.60291246686663	5534	8505
98.66133357456752	5594	3746
97.35621926443918	5520	9043
97.81476734706334	5546	4325
96.47545503888811	5470	2661
3.1755118404115947	180	75
0.1940035240990775	11	1
0.0	0	0
0.6878414290291922	39	23
0.03527336801801409	2	0
0.0	0	0
0.14109347207205636	8	7
65.3095725945064	3703	895
90.75983467102051	5146	5196
41.53568212645394	2355	608
0.5114638362612043	29	13
95.82095075334821	5433	7564
94.95847385951451	5384	3119
91.9600165775844	5214	2319
95.11677867344447	5393	4383
91.50168312617711	5188	2202
50.70530102934156	2875	1007
94.07470348903111	5334	3259
85.11718762942724	4826	1850
14.957306177275521	848	406
92.47171145847865	5243	2660
73.74192965371269	4181	1513
6.7568503243582585	383	140
94.09407141549246	5335	2718
88.53848843574524	5020	2017
77.07657441071102	4370	1708
92.25985101972307	5231	2468
96.73742370605468	5485	10332
98.00726579938616	5557	12039
96.15669294084822	5452	7078
95.5394034249442	5417	2868
96.01560985020228	5444	8310
95.9977426801409	5443	3643
93.37268862043108	5294	2206
1.764345932006836	100	54
0.08818342004503522	5	1
0.0	0	0
0.37059082303728375	21	17
0.03527336801801409	2	0
0.0	0	0
87.90355755942208	4984	3283
15.729814515795027	892	127
84.97694367000035	4818	3007
17.885226944514685	1014	293
0.12345678806304931	7	5
96.49180068969727	5471	6673
95.92893753051757	5439	3084
92.54182335989816	5247	2426
96.45739364624023	5469	4173
91.55459829057966	5191	2264
37.49580029760088	2126	907
94.78125801086426	5374	3230
83.79465151514326	4751	1908
11.307367542811802	641	344
93.00060311726162	5273	2671
70.32018144471304	3987	1510
5.945121918405805	337	132
94.95783952985491	5384	2846
88.09714111600603	4995	2129
74.23706315244947	4209	1766
99.45347311837332	5639	15902
97.76272365025112	5543	7675
98.23675755092076	5570	11559
97.77948935372488	5544	6581
98.50216794695173	5585	3240
97.28524278913225	5516	7749
97.9737183707101	5555	3738
94.11192338126047	5336	2474
1.764345932006836	100	54
0.08818342004503522	5	1
0.0	0	0
0.37059082303728375	21	17
0.03527336801801409	2	0
0.0	0	0
87.90355755942208	4984	3282
15.729814515795027	892	127
84.97694367000035	4818	3007
17.885226944514685	1014	293
0.12345678806304931	7	5
95.53984996250698	5417	6278
94.5347632271903	5360	2730
90.19611652919224	5114	2162
95.3103526524135	5404	3904
89.86103619166784	5095	2072
36.24249896321978	2055	820
93.77530479431152	5317	3013
82.11938710212708	4656	1747
10.971614595821926	622	310
91.90668239593506	5211	2524
68.6980477809906	3895	1400
5.662934947013855	321	122
93.47700255257743	5300	2613
86.95140191486904	4930	1951
73.17929183755602	4149	1600
97.84918627057756	5548	12986
95.2219482421875	5399	5450
97.09080254690987	5505	10497
95.66286043439592	5424	5522
95.62823181152343	5422	2558
95.38025883265904	5408	7131
95.69857428414481	5426	3194
91.09690034048897	5165	2102
1.199090187890189	68	32
0.052910052027021134	3	0
0.0	0	0
0.21164020810808454	12	10
0.017636684009007045	1	0
96.12077451433454	5450	11897
68.06200835023607	3859	1243
1.975308622632708	112	32
78.04612434932164	4425	2059
7.796532801219395	442	150
0.017636684009007045	1	2
96.61568298339844	5478	5483
94.92257150922502	5382	2764
90.42497419629778	5127	2251
95.98055267333984	5442	3762
89.17340927124023	5056	2142
25.520658520289828	1447	710
94.21752891540527	5342	3012
80.5499159199851	4567	1804
9.315062155042376	528	258
92.36632780347551	5237	2537
64.48285769053868	3656	1395
4.887135931423733	277	97
94.48207887922014	5357	2759
85.80479734284538	4865	2056
99.80621185302735	5659	18052
98.55465371268136	5588	11034
98.06211079188756	5560	5030
