29.99874201842717	1701	4
30.28399392877306	1717	14
30.59991647856576	1735	4
31.037585851124355	1760	4
31.464769993509567	1784	3
31.993537269319805	1814	77
32.664129216330394	1852	5
33.47313665321895	1898	19
34.05658879620688	1931	67
34.67490473474775	1966	6
35.20385980265481	1996	490
35.82081594126565	2031	3
36.27612201486315	2057	18
36.69850994859423	2081	48
37.069331891196114	2102	5
37.440530511311124	2123	8
37.828537525449484	2145	14
38.20560238361359	2166	209
38.589990677152365	2188	2
39.07902160372053	2216	115
39.592206028529574	2245	11
40.08495767457145	2273	14
40.59686782360077	2302	24
41.11702096121652	2331	445
41.58607629367283	2358	31
42.058583181244984	2385	74
42.6459979057312	2418	17
43.18948755945478	2449	97
43.8095890215465	2484	11
44.268185765402656	2510	10
44.79330743040357	2540	39
45.18615369115557	2562	18
45.64056162834167	2588	336
46.05010984284537	2611	35
46.50498014858791	2637	62
46.86070289952414	2657	22
47.316299533843996	2683	6
47.67025923728943	2703	40
48.06091197558812	2725	15
48.33900705065046	2741	15
48.71085582801274	2762	28
49.067966672352384	2782	11
49.506281065940854	2807	14
49.9097202709743	2830	12
50.35332617759705	2855	86
50.762475797108245	2878	77
51.24986085891724	2906	39
51.63855628286089	2928	49
52.05962097985404	2952	67
52.465695118904115	2975	195
52.891126479421345	2999	41
53.3312262569155	3024	39
53.857487770489286	3054	200
54.45909244332995	3088	51
54.973519219670976	3117	122
55.44523563044412	3144	64
55.95732837404523	3173	92
56.47055616378784	3202	21
56.89519211905343	3226	26
57.35025045190539	3252	81
57.758475344521656	3275	44
58.165850220407755	3298	43
58.56778886318207	3321	288
59.046458687101094	3348	30
59.48358986377716	3373	325
59.90794599056244	3397	70
60.304222634860444	3419	860
60.73605298995972	3444	48
61.14251387119293	3467	96
61.495753107752115	3487	127
61.88461015565055	3509	79
62.24002114704677	3529	29
62.60791803087507	3550	196
62.956538227626254	3570	342
63.36498843601772	3593	399
63.705156448909214	3612	95
64.07026813370841	3633	103
64.41062406812395	3652	85
64.7589157138552	3672	136
65.06321372304645	3689	56
65.35947734287807	3706	229
65.60418650422777	3720	197
65.83346329757146	3733	117
66.04557686533246	3745	70
66.24345190184457	3756	18
66.47209930079323	3769	149
66.7033927168165	3782	24
66.94503684384482	3796	165
67.17931438173567	3809	38
67.3885779925755	3821	17
67.60415410995483	3833	20
67.81053563526699	3845	53
68.02743465559823	3857	145
68.21813157967159	3868	87
68.39396640913827	3878	40
68.57241886683873	3888	8
68.76556209836687	3899	21
68.97828320775713	3911	31
69.17271653584072	3922	19
69.31097658702305	3930	18
69.50504435130529	3941	47
69.6990159034729	3952	22
69.85636385168348	3961	480
70.0190570967538	3970	14
70.19975822653089	3980	1492
70.36766640799387	3990	315
70.5279075895037	3999	8
70.69242904526847	4008	65
70.86278432437352	4018	103
71.02290202549526	4027	64
71.16153748376028	4035	15
71.30420166083745	4043	123
71.46523309435163	4052	37
71.63491052900042	4062	835
71.78776395661491	4070	139
71.97762156895229	4081	4
72.16815158299038	4092	15
72.38092663628714	4104	95
72.6051650251661	4117	134
72.77041226795741	4126	30
72.94419788633074	4136	20
73.10550913129534	4145	55
73.27954789910997	4155	121
73.46082375390189	4165	97
73.61773112160819	4174	347
73.77407408441816	4183	117
73.93182040623256	4192	15
74.09426596505301	4201	46
74.23299901144846	4209	36
74.38908339909145	4218	16
74.51644382476806	4225	123
74.63574408803667	4232	264
74.76529314858573	4239	53
74.88272765023368	4246	132
75.00639963150024	4253	22
75.13114700317382	4260	36
75.25328072139195	4267	32
75.37916273389544	4274	82
75.52028841291155	4282	138
75.64525611741202	4289	53
75.78760806492397	4297	48
75.92532469204494	4305	419
76.03319832938058	4311	27
76.17303395952497	4319	36
76.3304092679705	4328	21
76.45238733632225	4335	453
76.61215498788016	4344	570
76.75630269731793	4352	165
76.94074037756239	4363	522
77.05905671800886	4369	109
77.19786494118827	4377	217
77.35333677019392	4386	153
77.4664593560355	4392	115
77.61883346012661	4401	137
77.72373946053641	4407	94
77.83528611319406	4413	73
77.93670221056257	4419	226
78.0411996296474	4425	60
78.14963275364467	4431	103
78.2485379082816	4437	278
78.34197521209717	4442	165
78.4268620627267	4447	416
78.5274235044207	4453	1245
78.6056058883667	4457	41
78.69680025918143	4462	113
78.78304775782993	4467	323
78.85483724049159	4471	194
78.92696996416365	4475	40
79.02885377066475	4481	241
79.11943544660296	4486	123
79.20309677124024	4491	189
79.28974761962891	4496	140
79.38011406489781	4501	265
79.45563488006592	4505	317
79.54185545785087	4510	249
79.63246416023799	4515	446
79.7221964427403	4520	106
79.80751342773438	4525	255
79.89544421604701	4530	86
79.9732340676444	4534	89
80.06680472237723	4540	96
80.15680571964809	4545	253
80.26735755375454	4551	142
80.358874974932	4556	118
80.46132888793946	4562	214
80.58223688943046	4569	29
80.6730983018875	4574	143
80.78889846801758	4581	124
80.89576113564628	4587	319
80.9910371371678	4592	761
81.11391857692173	4599	215
81.21712529318673	4605	131
81.31947195870536	4611	198
81.44643456595284	4618	48
81.5496684210641	4624	641
81.65782170976911	4630	203
81.74994130815779	4635	250
81.85579332624162	4641	265
81.9561398097447	4647	244
82.035435458592	4651	193
82.134044946943	4657	264
82.22685854775565	4662	141
82.34525473458426	4669	322
82.42108216966902	4673	45
82.50985147612435	4678	628
82.60110510417394	4683	127
82.69863891601562	4689	258
82.82044574192592	4696	382
82.91024671282086	4701	169
83.01523361206054	4707	379
83.10336843218123	4712	520
83.19516037532262	4717	419
83.29828622000558	4723	318
83.40719314983913	4729	341
83.52673530578613	4736	185
83.65148255484445	4743	259
83.75383495603289	4749	537
83.86427892957416	4755	282
83.9653081553323	4761	592
84.05956753322056	4766	77
84.14870818683079	4771	328
84.24743031093053	4777	225
84.34084566661289	4782	1401
84.42986755371093	4787	293
84.53201555183955	4793	1076
84.63897042955671	4799	568
84.72814818790981	4804	85
84.8193858555385	4809	225
84.90588629586357	4814	395
84.98930555071149	4819	586
85.06571333748954	4823	1458
85.14915448597499	4828	899
85.22178739820208	4832	523
85.29358686719623	4836	1003
85.37927039010184	4841	678
85.44783785683768	4845	967
85.52362698146275	4849	118
85.59289447239468	4853	85
85.66185449872698	4857	159
85.73505216326032	4861	186
85.82083745683943	4866	219
85.88901339939662	4870	141
85.96583982195173	4874	903
86.03269266401018	4878	188
86.09187224251883	4881	428
86.17099020821708	4886	236
86.24151559557234	4890	848
86.30008201599121	4893	138
86.3641172681536	4897	907
86.42448539733887	4900	727
86.50631844656807	4905	683
86.57684898376465	4909	306
86.6405937739781	4912	86
86.71664139883859	4917	971
86.79545288085937	4921	106
86.87733933585031	4926	398
86.9486765725272	4930	450
87.0197019304548	4934	176
87.08830778939384	4938	120
87.15842950003487	4942	363
87.22790630885532	4946	351
87.30820672171457	4950	84
87.37375842503138	4954	181
87.44385860988072	4958	558
87.51490592956543	4962	1063
87.58781280517579	4966	175
87.65479436601912	4970	279
87.72649214608329	4974	204
87.79592034476144	4978	677
87.85021268980843	4981	1380
87.91989895956857	4985	791
87.98932734898159	4989	861
88.05939516339983	4993	295
88.1149293082101	4996	175
88.17214110238211	4999	157
88.23843443734306	5003	259
88.30981464385987	5007	295
88.37754396711077	5011	150
88.4480906350272	5015	257
88.52023942129952	5019	821
88.58789918082101	5023	318
88.6453254699707	5026	292
88.71264615740095	5030	488
88.77054639543806	5033	52
88.83873247419085	5037	741
88.9075263432094	5041	533
88.98068068368094	5045	119
89.04972201756068	5049	165
89.11833305358887	5053	183
89.19258466448103	5057	1702
89.27595029558454	5062	889
89.36238038199288	5067	555
89.43493307658605	5071	621
89.51021118164063	5075	356
89.58274220057896	5079	332
89.65135312761579	5083	217
89.73450390951974	5088	1620
89.82613378252302	5093	534
89.89845472063337	5097	383
89.98141174316406	5102	1202
90.03712359837124	5105	740
90.12254328046527	5110	1049
90.1946383884975	5114	1220
90.26339416503906	5118	1163
90.31841784885951	5121	450
90.38442638942173	5125	1432
90.44497713361467	5128	769
90.51206621442522	5132	709
90.56472391401019	5135	1203
90.61917168753487	5138	214
90.67574882507324	5141	299
90.74021960667201	5145	644
90.79336062840054	5148	1551
90.83253784179688	5150	317
90.88565771920341	5153	454
90.95297802516393	5157	490
91.00584498814175	5160	516
91.05831985473633	5163	336
91.10952529907226	5166	1100
91.16531244005476	5169	2678
91.21843714032855	5172	949
91.27172900608608	5175	189
91.32161211286272	5178	1175
91.37582833426339	5181	950
91.41583355494907	5183	522
91.46401181902205	5186	208
91.512109375	5189	1405
91.56914351327079	5192	754
91.62011260986328	5195	1016
91.66021417890276	5197	915
91.71286146981376	5200	328
91.76384102957589	5203	1465
91.80453431265694	5205	249
91.85220173427037	5208	378
91.88923868451799	5210	3900
91.94218619210379	5213	559
91.99593026297433	5216	279
92.047097832816	5219	717
92.10027122497559	5222	1500
92.15227813720703	5225	1016
92.2034623827253	5228	1933
92.25590411594936	5231	1262
92.31169657026018	5234	1449
92.36890852791923	5237	339
92.43138918195451	5241	801
92.48518671308246	5244	1509
92.54050015040806	5247	806
92.6084389277867	5251	1967
92.66330659048897	5254	311
92.72228720528739	5257	272
92.78590785435267	5261	788
92.85537422725133	5265	2417
92.92764669145856	5269	941
92.98210574558803	5272	1015
93.05259813581195	5276	1067
93.11901048932756	5280	1081
93.17630789620536	5283	1152
93.245316696167	5287	759
93.29956556047712	5290	2009
93.36614990234375	5294	1414
93.42103309631348	5297	1405
93.47218508039202	5300	1537
93.5272940499442	5303	1597
93.57997834341866	5306	1648
93.64877210344586	5310	830
93.70301551818848	5313	1433
93.75741495404925	5316	1318
93.82559607369559	5320	1827
93.8806678227016	5323	1123
93.93465864998954	5326	1307
94.00374287196568	5330	1591
94.05464150565011	5333	1322
94.11063276018415	5336	1848
94.16311823981148	5339	2691
94.2323418208531	5343	1899
94.28743504115513	5346	2009
94.34056025913783	5349	1835
94.39476092202322	5352	4497
94.46137684413365	5356	1697
94.51452876499721	5359	2526
94.56897681100028	5362	2032
94.62145680018834	5365	2071
94.67496915544783	5368	774
94.74379544939313	5372	1812
94.80082424708775	5375	868
94.85137394496373	5378	2209
94.90428891863142	5381	1806
94.97374420166015	5385	1364
95.04383359636579	5389	1511
95.09764747619629	5392	2133
95.15034243719919	5395	1661
95.20449992588588	5398	818
95.25766765049525	5401	1143
95.32623568943569	5405	2176
95.38134002685547	5408	4962
95.4501332964216	5412	1827
95.50061863490514	5415	2131
95.57074584960938	5419	2906
95.62653285435267	5422	1400
95.68008270263672	5425	2432
95.73364334106445	5428	1101
95.78698359898158	5431	979
95.83946358816964	5434	1308
95.89280395507812	5437	732
95.94442345755441	5440	1527
95.99733319963728	5443	690
96.05174898420061	5446	1259
96.12014465332031	5450	1223
96.15692378452846	5452	2398
96.20897325788225	5455	1878
96.26123798915319	5458	2104
96.29866234915598	5460	873
96.34920098440988	5463	2381
96.40099846976143	5466	1506
96.43760534014021	5468	2713
96.49068756103516	5471	1478
96.54274226597377	5474	2294
96.5793439592634	5476	2747
96.63050133841378	5479	3365
96.68451886858259	5482	2154
96.73675667898995	5485	2763
96.7726696559361	5487	2744
96.8099112374442	5489	995
96.86153052193778	5492	2372
96.91379558018275	5495	1820
96.96670564923967	5498	2578
97.01873397827148	5501	2723
97.07252022879464	5504	2853
97.10930448259626	5506	1600
97.16092431204659	5509	2337
97.23081485203335	5513	3101
97.28438099452427	5516	2182
97.35513719831194	5520	1481
97.42525950840542	5524	4534
97.49580612182618	5528	3692
97.56635306222098	5532	3139
97.63689989362445	5536	1404
97.70744634355817	5540	3241
97.7622921534947	5543	1461
97.83111822945732	5547	2994
97.88510393415179	5550	1801
97.93822871616908	5553	1456
97.98984832763672	5556	1965
98.04254335675921	5559	1646
98.07910723005023	5561	2478
98.13072673252651	5564	3391
98.16750586373466	5566	2235
98.21891021728516	5569	3268
98.25418357849121	5571	4064
98.30709359305246	5574	3832
98.34236711774554	5576	3388
98.37807050432478	5578	4054
98.43055027553014	5581	5517
98.46582369123186	5583	3178
98.50109699794224	5585	4798
98.53637041364398	5587	3349
98.5716438293457	5589	3535
98.60713206699916	5591	6389
98.64240559169224	5593	2010
98.69510029384068	5596	4216
98.73037392752511	5598	3493
98.76564756120955	5600	2121
98.8017807006836	5602	3721
98.85383061000279	5605	2135
98.87168241228376	5606	2830
98.90717119489398	5608	3712
98.94222935267857	5610	3036
98.97728761945451	5612	2931
98.99513931274414	5613	6538
99.03019757952009	5615	3951
99.04804949079241	5616	4995
99.08310764857701	5618	3699
99.1007445199149	5619	4284
99.13601749965123	5621	4157
99.15365437098912	5622	3828
99.1889274597168	5624	2717
99.2065645490374	5625	3432
99.24183785574776	5627	4276
99.2771110534668	5629	5487
99.2951778956822	5630	5533
99.33002123151506	5632	4366
99.36529453822544	5634	5054
99.40056806291852	5636	5122
99.45347791399274	5639	7966
99.52402441842216	5643	4922
99.55929794311524	5645	4908
99.59457135881696	5647	4197
99.629844556536	5649	4451
99.66489770071847	5651	8024
99.70039138793945	5653	7249
99.73566491263253	5655	7921
